district_id,district_name,state_name,state_code,year,source_name,source_year,area_sq_km,coastal_district,population_total,population_male,population_female,rural_population,urban_population,rural_population_pct,urban_population_pct,population_density,population_growth_rate_pct,sex_ratio,child_sex_ratio_0_6,children_0_6_pop,households_total,avg_household_size,sc_population,sc_population_pct,st_population,st_population_pct,literacy_rate_pct,male_literacy_rate_pct,female_literacy_rate_pct,literate_population,illiterate_population,sanitation_coverage_pct,hh_with_latrine,hh_without_latrine,hh_with_flush_latrine,hh_with_pit_latrine,open_defecation_free,swachh_bharat_toilets_built,drinking_water_coverage_pct,hh_tap_water,hh_well_water,hh_other_water_source,hh_water_within_premises,hh_treated_water_pct,piped_water_urban_pct,piped_water_rural_pct,jjm_fhtc_connections,fluoride_affected_habitations,arsenic_affected_habitations,nitrate_affected_habitations,iron_affected_habitations,total_wq_affected_habitations,habitations_safe_water,water_quality_issue_count,water_testing_labs_count,water_samples_tested,water_samples_failed_pct,sub_centres_count,phc_count,chc_count,subdivisional_hospitals,district_hospitals,mobile_medical_units,total_govt_health_facilities,govt_hospital_beds,govt_doctors_count,govt_nurses_count,asha_workers,anganwadi_centres,health_facility_count,infant_mortality_rate,under5_mortality_rate,maternal_mortality_ratio,stunting_pct,wasting_pct,anemia_women_pct,institutional_delivery_pct,full_immunization_pct,antenatal_care_pct,poverty_rate_pct,bpl_households,bpl_household_pct,electricity_access_pct,avg_monthly_income_inr,flood_risk,drought_risk,cyclone_risk,vulnerability_score_raw,risk_tier,population_at_risk,waterborne_disease_index,public_health_risk_score
TN_RAMA_2023,Ramanathapuram,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,4175,1,1553203,779534,773669,746460,806743,48.06,51.94,372.02,1.2,992.5,950.9,138919,358465,4.33,258062,16.61,32696,2.11,74.46,79.35,67.83,1156471,396732,97.37,349034,9431,259860,95689,1,7675,87.37,246228,56893,55344,258937,59.2,99,65.53,95177,15,7,10,9,41,78,41,6,332,8.85,165,30,8,4,1,3,208,916,249,555,746,1434,208,10.3,12.4,69.1,31.8,16.2,49.45,100.0,100.0,97.24,10.25,36756,10.25,97.96,25248,HIGH,HIGH,HIGH,25.011,HIGH,38847160,0.1761,12.6651
TN_RAMA_2023,Ramanathapuram,Tamil Nadu,TN,2023,JJM_2023,2023,4175,1,1566201,792161,774040,752707,813494,48.06,51.94,375.14,1.07,977.1,959.7,149877,368085,4.25,303046,19.35,87135,5.56,78.37,85.03,71.78,1227369,338832,99.0,364404,3681,299482,46100,1,2771,94.36,259015,88503,20567,258981,45.39,99,70.77,80869,6,5,10,1,22,160,22,5,1177,11.29,162,20,4,3,1,5,190,645,190,318,752,1589,190,15.4,20.6,44.7,33.13,20.29,43.48,100.0,83.53,86.34,11.08,40781,11.08,94.42,26922,HIGH,HIGH,HIGH,22.555,HIGH,35325663,0.1114,11.4738
TN_RAMA_2013,Ramanathapuram,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,4175,1,1393922,688497,705425,669911,724011,48.06,51.94,333.87,1.01,1024.6,930.3,121970,359120,3.88,211295,15.16,51740,3.71,71.32,78.79,66.77,994137,399785,87.87,315541,43579,220479,42837,0,0,78.76,196689,91136,71295,204291,73.02,90.57,59.07,0,14,3,9,20,46,191,46,6,823,3.89,181,28,9,4,1,5,223,1078,341,543,669,1595,223,21.2,27.5,70.8,28.04,14.09,54.27,91.55,88.94,87.37,10.94,39302,10.94,94.82,27425,HIGH,HIGH,HIGH,32.532,HIGH,45347070,0.2669,16.4935
TN_THE _2011,The Nilgiris,Tamil Nadu,TN,2011,Census2011,2011,2549,0,725991,357314,368677,365343,360648,50.32,49.68,284.81,0.93,1031.8,946.4,68399,183226,3.96,122591,16.89,35080,4.83,72.79,79.02,70.1,528482,197509,89.95,164813,18413,113237,25519,0,0,82.67,91272,43074,48880,115837,75.93,95.07,62.0,0,6,3,2,5,16,220,16,2,627,15.24,83,13,3,4,1,6,104,904,305,512,365,655,104,36.6,49.4,82.8,24.12,18.72,57.9,87.36,81.47,84.79,4.25,7792,4.25,93.89,8568,MEDIUM,LOW,LOW,25.426,HIGH,18459047,0.207,12.9586
TN_THE _2016,The Nilgiris,Tamil Nadu,TN,2016,RHS2016,2016,2549,0,776840,386592,390248,390932,385908,50.32,49.68,304.76,1.05,1009.5,952.9,83254,185374,4.19,192342,24.76,31755,4.09,73.56,80.38,70.26,571464,205376,85.61,158704,26670,112570,25120,0,0,73.35,80240,40054,65080,120788,36.09,84.36,55.01,0,15,0,10,12,37,219,37,1,1983,17.72,109,18,3,4,1,1,135,882,288,471,390,842,135,33.8,38.3,55.1,31.5,13.89,56.61,91.53,80.19,78.33,2.91,5387,2.91,91.29,37027,MEDIUM,MEDIUM,LOW,28.337,HIGH,22013315,0.2969,14.3854
TN_THE _2018,The Nilgiris,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,2549,0,809650,403947,405703,407443,402207,50.32,49.68,317.63,1.41,1004.3,953.0,73292,183211,4.42,157826,19.49,26750,3.3,73.18,78.52,67.93,592509,217141,89.88,164663,18548,99994,18873,0,16369,80.23,90226,44027,48958,103571,75.89,92.26,60.17,0,3,3,6,12,24,262,24,4,1124,19.79,112,15,3,1,1,5,132,659,146,267,407,969,132,31.7,38.0,81.4,21.55,14.01,39.61,86.78,79.74,76.26,2.85,5219,2.85,90.24,22621,MEDIUM,LOW,LOW,24.598,HIGH,19915770,0.225,12.5036
TN_THE _2016,The Nilgiris,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,2549,0,769179,385746,383433,387077,382102,50.32,49.68,301.76,1.42,994.0,967.1,83404,186792,4.12,183305,23.83,44170,5.74,76.84,83.13,73.83,591057,178122,86.96,162433,24359,97295,48437,0,0,75.75,99882,32258,54652,99286,46.65,87.11,56.81,0,10,3,2,8,23,276,23,2,1781,9.11,91,13,2,4,1,6,111,1024,235,427,387,657,111,29.2,37.2,59.2,19.47,13.7,40.42,93.57,96.83,100,2.81,5254,2.81,89.4,24116,MEDIUM,MEDIUM,LOW,24.69,HIGH,18991029,0.2399,12.5355
TN_THE _2021,The Nilgiris,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,2549,0,834203,415017,419186,419799,414404,50.32,49.68,327.27,1.5,1010.0,933.4,89525,202931,4.11,198862,23.84,24209,2.9,74.61,80.83,70.66,622413,211790,97.8,198471,4460,137224,57608,1,3315,86.29,112968,54792,35171,125829,67.37,99,64.72,50018,5,0,2,6,13,97,13,2,1935,6.98,114,15,4,3,1,4,137,796,247,453,419,855,137,13.5,16.7,35.5,31.07,14.8,58.58,93.03,98.86,95.14,2.48,5038,2.48,95.28,18781,LOW,MEDIUM,LOW,13.824,HIGH,11532022,0.1159,7.0116
TN_THE _2022,The Nilgiris,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,2549,0,838512,423654,414858,421967,416545,50.32,49.68,328.96,0.97,979.2,949.0,91457,218201,3.84,216851,25.86,36095,4.3,74.26,82.18,67.98,622707,215805,97.99,213812,4389,152024,27128,1,3753,85.68,110889,63055,44257,166970,66.84,98.54,64.26,49539,5,2,1,5,13,74,13,4,726,4.56,115,20,5,3,1,3,144,636,201,266,421,890,144,11.3,15.3,101.5,15.63,14.52,52.36,96.43,82.72,81.38,1.59,3474,1.59,100.0,37726,MEDIUM,LOW,LOW,15.452,HIGH,12956687,0.1126,7.8044
TN_THE _2011,The Nilgiris,Tamil Nadu,TN,2011,CensusHH2011,2011,2549,0,741359,370350,371009,373077,368282,50.32,49.68,290.84,1.19,1001.8,943.8,81963,171448,4.32,112246,15.14,15543,2.1,70.3,76.44,64.21,521157,220202,92.67,158881,12567,114896,30254,0,0,75.0,73367,21726,76355,100399,45.74,86.25,56.25,0,3,1,3,8,15,112,15,5,738,12.92,93,15,3,3,1,2,115,661,180,271,373,628,115,16.8,23.0,83.9,18.96,12.37,42.37,84.43,75.72,73.51,4.45,7625,4.45,87.28,26444,MEDIUM,LOW,LOW,22.547,HIGH,16715421,0.1805,11.411
TN_THE _2023,The Nilgiris,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,2549,0,855096,424764,430332,430313,424783,50.32,49.68,335.46,1.11,1013.1,954.0,79231,193252,4.42,213019,24.91,29387,3.44,75.76,79.52,69.46,647794,207302,99.0,191319,1933,135360,49752,1,1494,92.12,113147,45183,34922,126859,46.52,99,69.09,90902,11,3,10,0,24,195,24,5,541,9.49,94,17,3,1,1,1,116,624,200,322,430,718,116,31.7,35.6,96.0,24.49,14.77,60.59,100.0,83.89,80.55,2.09,4030,2.09,93.94,39944,MEDIUM,LOW,LOW,19.411,HIGH,16598268,0.1604,9.9022
TN_THE _2023,The Nilgiris,Tamil Nadu,TN,2023,JJM_2023,2023,2549,0,844814,428206,416608,425139,419675,50.32,49.68,331.43,1.48,972.9,941.0,75662,195297,4.33,228733,27.07,34200,4.05,78.02,85.48,75.4,659086,185728,96.37,188203,7094,145273,54365,1,4977,95.78,147261,39152,8884,164651,57.17,99,71.84,72555,13,3,7,10,33,81,33,3,222,14.74,104,20,5,3,1,2,133,788,300,412,425,851,133,13.2,17.7,88.3,30.54,21.41,43.82,100.0,93.37,93.61,1.71,3336,1.71,93.63,45614,LOW,MEDIUM,LOW,12.667,HIGH,10701258,0.1356,6.4237
TN_THE _2013,The Nilgiris,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,2549,0,755603,373754,381849,380245,375358,50.32,49.68,296.43,1.05,1021.7,950.3,82864,183988,4.11,156108,20.66,30603,4.05,70.87,75.97,64.69,535509,220094,92.02,169296,14692,143042,19743,0,0,80.78,108492,48308,27188,132255,40.06,92.89,60.58,0,1,3,4,3,11,229,11,4,697,13.72,105,16,4,4,1,3,130,665,147,316,380,671,130,28.2,34.1,116.2,30.7,20.04,61.12,90.17,89.2,88.54,4.11,7555,4.11,89.58,16103,LOW,MEDIUM,LOW,20.91,HIGH,15799658,0.1774,10.6526
TN_KARU_2011,Karur,Tamil Nadu,TN,2011,Census2011,2011,2897,0,1077885,538680,539205,485921,591964,45.08,54.92,372.07,1.17,1001.0,965.6,109910,255141,4.22,233966,21.71,57688,5.35,74.22,79.02,68.81,800040,277845,83.16,212186,42955,139133,62195,0,0,73.72,142858,52387,59896,135365,48.83,84.77,55.29,0,3,0,3,11,17,211,17,1,864,11.16,135,21,5,1,1,3,163,858,202,558,485,1289,163,24.8,33.2,110.8,26.64,20.9,43.18,85.07,88.24,85.87,6.08,15524,6.08,88.72,27047,LOW,MEDIUM,LOW,24.351,HIGH,26247577,0.2316,12.374
TN_KARU_2016,Karur,Tamil Nadu,TN,2016,RHS2016,2016,2897,0,1114729,563402,551327,502531,612198,45.08,54.92,384.79,1.01,978.6,954.7,105516,266484,4.18,205345,18.42,30573,2.74,76.3,79.68,73.84,850570,264159,91.64,244206,22278,186451,69095,0,0,81.89,138239,59639,68606,185057,68.16,94.18,61.42,0,7,2,4,3,16,248,16,3,498,16.32,105,15,4,4,1,6,129,767,182,386,502,1129,129,20.9,25.8,72.1,19.68,12.02,38.38,87.73,83.52,82.49,5.31,14144,5.31,95.07,39143,MEDIUM,LOW,LOW,21.698,HIGH,24187389,0.1707,11.0183
TN_KARU_2018,Karur,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,2897,0,1135089,577898,557191,511709,623380,45.08,54.92,391.82,1.06,964.2,961.9,126702,259733,4.37,189589,16.7,43706,3.85,71.35,76.17,65.34,809887,325202,93.27,242263,17470,164592,41887,0,16852,77.37,112577,52169,94987,167502,46.74,88.98,58.03,0,8,0,7,7,22,271,22,5,931,3.54,146,18,5,2,1,4,172,572,184,232,511,1222,172,31.4,39.0,73.9,27.03,21.98,42.61,88.66,88.69,86.91,4.77,12398,4.77,95.33,39559,LOW,MEDIUM,LOW,23.268,HIGH,26411250,0.2207,11.856
TN_KARU_2016,Karur,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,2897,0,1136972,575206,561766,512558,624414,45.08,54.92,392.47,1.47,976.6,969.4,99938,270368,4.21,303340,26.68,67394,5.93,75.52,79.6,71.26,858652,278320,88.37,238933,31435,170005,56133,0,0,73.68,150724,38960,80684,153332,51.53,84.74,55.26,0,7,3,4,18,32,262,32,5,1835,19.52,105,16,4,4,1,1,130,933,257,599,512,1339,130,21.1,28.8,56.1,30.14,10.78,55.25,94.19,96.89,93.34,5.59,15105,5.59,95.85,27235,LOW,LOW,LOW,23.202,HIGH,26380024,0.2482,11.7744
TN_KARU_2021,Karur,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,2897,0,1200323,595707,604616,541117,659206,45.08,54.92,414.33,1.17,1015.0,933.8,123978,315480,3.8,280801,23.39,33509,2.79,72.22,76.51,65.83,866917,333406,99.0,312325,3155,177485,66033,1,2783,91.43,196855,85405,33220,244182,39.77,99,68.58,38789,7,1,2,0,10,236,10,5,225,2.09,139,19,5,1,1,4,165,771,236,390,541,1144,165,29.6,34.2,58.3,18.55,15.16,44.05,88.54,84.47,79.75,3.92,12375,3.92,94.36,47557,LOW,MEDIUM,LOW,17.242,HIGH,20695969,0.1233,8.8249
TN_KARU_2022,Karur,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,2897,0,1207500,612428,595072,544353,663147,45.08,54.92,416.81,1.05,971.7,935.7,109465,270194,4.47,264852,21.93,23050,1.91,73.14,80.95,68.69,883215,324285,97.16,262524,7670,206925,28436,1,5138,94.69,199084,69063,2047,208459,84.12,99,71.02,77487,14,1,8,4,27,261,27,6,1649,17.09,136,26,8,1,1,3,172,702,190,421,544,1251,172,12.7,14.7,44.6,26.96,14.05,48.91,98.69,96.87,100,4.46,12045,4.46,100.0,16903,LOW,MEDIUM,LOW,14.747,HIGH,17807002,0.1214,7.4886
TN_KARU_2011,Karur,Tamil Nadu,TN,2011,CensusHH2011,2011,2897,0,1070588,544112,526476,482631,587957,45.08,54.92,369.55,1.01,967.6,968.6,113553,255260,4.19,217830,20.35,51223,4.78,74.05,77.31,67.92,792720,277868,85.7,218767,36493,177663,54190,0,0,74.02,139983,39411,75866,155927,61.2,85.12,55.51,0,12,3,6,2,23,182,23,2,1241,9.42,97,14,3,4,1,5,119,828,204,376,482,1155,119,27.6,30.7,126.0,24.14,17.05,59.61,91.23,88.46,92.57,6.6,16850,6.6,91.38,10367,MEDIUM,MEDIUM,LOW,27.759,HIGH,29718452,0.2455,14.0989
TN_KARU_2023,Karur,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,2897,0,1239124,629285,609839,558609,680515,45.08,54.92,427.73,1.41,969.1,937.6,108037,288256,4.3,189062,15.26,25199,2.03,76.43,83.32,73.16,947001,292123,93.25,268785,19471,148672,64106,0,12932,95.32,165270,79097,43889,243125,73.36,99,71.49,50528,0,1,10,10,21,104,21,6,656,3.41,135,18,4,4,1,1,162,858,229,488,558,1047,162,30.3,39.5,84.3,32.44,13.72,60.57,99.11,98.99,95.58,3.79,10912,3.79,91.61,46420,LOW,MEDIUM,LOW,17.754,HIGH,21999407,0.1531,9.0831
TN_KARU_2023,Karur,Tamil Nadu,TN,2023,JJM_2023,2023,2897,0,1196109,598938,597171,539217,656892,45.08,54.92,412.88,1.33,997.0,931.8,128226,305351,3.92,326359,27.29,54723,4.58,76.82,79.89,74.06,918894,277215,96.44,294491,10860,237903,44220,1,7707,87.31,203649,53932,47770,227195,58.1,99,65.48,110278,12,1,1,17,31,265,31,1,1001,9.6,138,24,5,1,1,4,169,624,242,330,539,1409,169,11.8,15.5,36.1,23.12,14.45,55.72,95.51,95.95,96.01,4.11,12535,4.11,97.04,23057,LOW,LOW,LOW,15.562,HIGH,18613848,0.1571,7.8878
TN_KARU_2013,Karur,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,2897,0,1095080,543945,551135,493673,601407,45.08,54.92,378.0,1.31,1013.2,945.5,93913,254384,4.3,208596,19.05,57131,5.22,74.14,81.69,70.95,811915,283165,85.76,218157,36227,152092,32725,0,0,74.3,129805,40354,84225,136513,84.01,85.44,55.72,0,2,3,8,17,30,54,30,6,1131,11.58,137,19,4,3,1,3,164,671,267,446,493,1269,164,16.3,19.8,93.5,34.54,19.15,38.84,92.27,76.22,75.76,6.31,16047,6.31,91.74,32599,LOW,MEDIUM,LOW,23.064,HIGH,25256925,0.2367,11.6856
TN_PERA_2011,Perambalur,Tamil Nadu,TN,2011,Census2011,2011,1752,0,560183,282679,277504,382520,177663,68.28,31.72,319.74,1.42,981.7,961.7,54143,125204,4.47,90275,16.12,10092,1.8,74.75,79.63,71.22,418748,141435,71.41,89408,35796,59711,17349,0,0,75.81,53217,22029,49958,83148,62.14,87.19,56.86,0,14,3,4,20,41,129,41,4,815,20.09,89,11,2,4,1,4,107,840,245,457,382,662,107,30.6,34.9,94.7,22.92,18.55,51.64,98.12,90.32,94.02,10.36,12967,10.36,89.5,17890,LOW,HIGH,LOW,32.044,HIGH,17950504,0.3267,16.2958
TN_PERA_2016,Perambalur,Tamil Nadu,TN,2016,RHS2016,2016,1752,0,591699,293928,297771,404041,187658,68.28,31.72,337.73,1.03,1013.1,963.6,62003,133779,4.42,159722,26.99,18691,3.16,77.24,82.05,70.69,457000,134699,67.89,90817,42962,65845,24125,0,0,74.79,69225,18457,46097,89725,58.75,86.01,56.1,0,43,1,20,12,76,151,76,6,558,7.79,92,16,4,2,1,6,115,803,202,337,404,497,115,28.4,37.9,51.4,16.67,20.35,39.27,98.99,83.58,84.2,9.59,12826,9.59,90.23,38505,MEDIUM,HIGH,LOW,36.909,HIGH,21839018,0.4216,18.708
TN_PERA_2018,Perambalur,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,1752,0,603934,300942,302992,412396,191538,68.28,31.72,344.71,0.97,1006.8,967.4,62536,144737,4.17,87766,14.53,22717,3.76,74.18,81.98,71.19,447985,155949,76.18,110254,34483,81617,17471,0,31708,80.07,89926,40010,14801,96516,74.33,92.09,60.06,0,9,3,3,1,16,98,16,3,1434,21.67,106,16,4,1,1,5,128,793,217,407,412,602,128,12.9,16.1,91.4,22.78,14.08,40.04,91.79,81.52,82.74,8.64,12509,8.64,96.45,31478,LOW,HIGH,LOW,23.308,HIGH,14076493,0.198,11.8123
TN_PERA_2016,Perambalur,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,1752,0,610679,303693,306986,417001,193678,68.28,31.72,348.56,1.47,1010.8,958.8,61313,153556,3.98,169234,27.71,33718,5.52,70.52,76.28,66.08,430657,180022,70.43,108153,45403,68136,30571,0,0,74.36,81341,33126,39089,85940,80.94,85.52,55.77,0,27,2,1,8,38,233,38,1,1849,15.32,112,16,4,1,1,2,134,786,309,417,417,566,134,33.4,40.5,47.7,29.94,18.36,46.06,98.15,94.93,95.01,9.36,14368,9.36,92.48,13941,MEDIUM,HIGH,LOW,35.64,HIGH,21764599,0.3329,18.0991
TN_PERA_2021,Perambalur,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,1752,0,640665,324256,316409,437477,203188,68.28,31.72,365.68,1.02,975.8,969.5,55886,165335,3.87,115154,17.97,11339,1.77,77.2,83.23,74.27,494597,146068,93.01,153781,11554,97869,36174,0,10908,94.58,86384,23877,55074,134703,38.06,99,70.94,43190,39,0,4,18,61,179,61,1,362,5.52,116,16,4,1,1,5,138,530,182,235,437,563,138,12.8,14.4,106.4,15.08,19.5,43.59,87.85,80.67,77.11,7.45,12314,7.45,96.32,33612,LOW,HIGH,LOW,19.434,HIGH,12450683,0.2173,9.8625
TN_PERA_2022,Perambalur,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,1752,0,651673,328442,323231,444994,206679,68.28,31.72,371.96,1.32,984.1,954.2,56873,151834,4.29,97703,14.99,16989,2.61,78.79,86.59,73.95,513462,138211,86.35,131114,20720,100714,21478,0,15990,91.7,97199,37637,16998,111576,75.55,99,68.78,56119,18,1,13,8,40,251,40,3,1763,11.78,110,15,3,3,1,3,132,529,151,220,444,663,132,11.8,15.7,65.3,28.18,20.78,48.7,100.0,93.56,96.01,7.24,10998,7.24,99.49,22367,LOW,HIGH,LOW,18.938,HIGH,12341383,0.1894,9.6072
TN_PERA_2011,Perambalur,Tamil Nadu,TN,2011,CensusHH2011,2011,1752,0,557554,280905,276649,380725,176829,68.28,31.72,318.24,1.26,984.8,950.0,62111,136427,4.09,95842,17.19,27773,4.98,76.25,81.43,69.99,425135,132419,71.16,97086,39341,67591,22636,0,0,82.03,74540,20203,41684,94848,52.67,94.33,61.52,0,24,3,30,0,57,58,57,1,337,21.06,96,15,3,2,1,4,117,592,211,242,380,603,117,20.8,23.0,90.4,23.42,12.37,49.94,84.69,92.43,93.5,10.49,14315,10.49,88.55,11395,MEDIUM,HIGH,LOW,32.274,HIGH,17994497,0.3237,16.3573
TN_PERA_2023,Perambalur,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,1752,0,646845,323347,323498,441697,205148,68.28,31.72,369.2,1.24,1000.5,966.5,64500,163696,3.95,176651,27.31,26892,4.16,74.22,80.76,69.17,480098,166747,87.95,143978,19718,114318,21570,0,16593,91.49,105274,40411,18011,120703,79.53,99,68.62,51988,21,2,25,4,52,122,52,1,986,17.0,124,15,4,4,1,3,148,806,207,334,441,678,148,29.9,38.5,98.6,23.92,13.37,46.18,100.0,94.46,90.28,8.19,13402,8.19,100.0,34026,LOW,HIGH,LOW,25.147,HIGH,16266211,0.2562,12.8212
TN_PERA_2023,Perambalur,Tamil Nadu,TN,2023,JJM_2023,2023,1752,0,649012,329580,319432,443177,205835,68.28,31.72,370.44,0.91,969.2,940.4,60345,145167,4.47,124556,19.19,31718,4.89,77.53,81.25,75.4,503155,145857,87.58,127141,18026,94782,32099,0,12199,85.5,94573,20083,30511,93006,58.25,98.33,64.13,91176,40,0,10,11,61,230,61,2,1114,14.52,118,17,3,3,1,4,142,741,178,345,443,663,142,31.1,39.7,40.0,29.07,18.83,42.68,100.0,85.73,86.67,7.97,11569,7.97,96.15,45069,LOW,HIGH,LOW,26.647,HIGH,17294222,0.3033,13.5758
TN_PERA_2013,Perambalur,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,1752,0,569482,282161,287321,388870,180612,68.28,31.72,325.05,1.48,1018.3,943.5,60472,142614,3.99,109644,19.25,10333,1.81,70.69,75.75,64.93,402557,166925,75.94,108302,34312,75566,22637,0,0,73.89,80821,27453,34340,81540,61.23,84.98,55.42,0,20,3,17,0,40,200,40,6,1817,9.92,104,14,3,3,1,5,125,730,201,352,388,490,125,34.4,38.5,104.8,20.04,10.77,39.63,85.58,86.78,90.01,10.26,14635,10.26,89.09,30850,LOW,HIGH,LOW,33.038,HIGH,18814546,0.328,16.8129
TN_ARIY_2011,Ariyalur,Tamil Nadu,TN,2011,Census2011,2011,1949,0,742395,377306,365089,456908,285487,61.55,38.45,380.91,1.45,967.6,959.8,68432,186412,3.98,165673,22.32,28125,3.79,69.73,74.14,64.95,517695,224700,74.96,139739,46673,98273,18441,0,0,75.0,78379,27095,80938,104375,45.08,86.25,56.25,0,9,1,16,10,36,126,36,5,724,8.69,115,15,3,1,1,5,135,634,176,411,456,691,135,29.0,33.7,98.7,18.14,18.42,51.96,88.26,93.87,91.47,10.63,19823,10.63,87.84,10860,LOW,HIGH,LOW,31.879,HIGH,23666810,0.3045,16.2068
TN_ARIY_2016,Ariyalur,Tamil Nadu,TN,2016,RHS2016,2016,1949,0,792378,388721,403657,487670,304708,61.55,38.45,406.56,1.38,1038.4,956.7,82836,187662,4.22,159972,20.19,23996,3.03,71.7,79.39,69.31,568129,224249,68.04,127685,59977,74335,12775,0,0,81.33,112282,49577,25803,112942,36.56,93.53,60.99,0,36,2,26,6,70,161,70,1,1955,2.22,116,19,6,2,1,5,144,639,204,372,487,720,144,17.5,21.0,82.5,30.9,18.64,48.99,91.14,92.83,87.83,11.36,21317,11.36,93.28,24285,LOW,HIGH,LOW,32.32,HIGH,25609656,0.3591,16.3707
TN_ARIY_2018,Ariyalur,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,1949,0,824814,420015,404799,507633,317181,61.55,38.45,423.2,1.16,963.8,948.6,79216,213236,3.87,184200,22.33,48290,5.85,76.17,80.04,74.1,628223,196591,70.9,151186,62050,123854,34972,0,60573,75.6,115001,33770,64465,113968,78.82,86.94,56.7,0,7,2,4,8,21,175,21,6,776,16.38,114,21,4,1,1,4,141,485,122,248,507,726,141,32.0,41.9,61.5,16.35,16.76,39.52,97.26,82.32,80.0,9.77,20825,9.77,93.15,34235,MEDIUM,HIGH,LOW,32.689,HIGH,26962344,0.2818,16.62
TN_ARIY_2016,Ariyalur,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,1949,0,814047,401944,412103,501006,313041,61.55,38.45,417.67,1.48,1025.3,933.5,88983,190074,4.28,227390,27.93,9936,1.22,74.46,78.73,71.77,606151,207896,75.08,142716,47358,118085,32695,0,0,78.64,108483,46098,35493,126029,57.54,90.44,58.98,0,3,2,11,2,18,215,18,5,1964,15.61,123,19,4,2,1,3,149,908,253,498,501,940,149,27.6,33.7,88.5,23.94,21.8,56.42,87.01,91.13,89.56,11.29,21455,11.29,95.43,39050,LOW,HIGH,LOW,28.76,HIGH,23411991,0.2433,14.646
TN_ARIY_2021,Ariyalur,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,1949,0,860785,424281,436504,529771,331014,61.55,38.45,441.65,1.17,1028.8,963.4,89505,213110,4.04,205871,23.92,45238,5.26,75.54,83.01,72.6,650219,210566,95.15,202782,10328,111566,52463,1,8484,93.68,150967,45773,16370,172632,40.39,99,70.26,49130,7,0,16,3,26,201,26,1,1623,21.0,105,18,4,2,1,6,130,773,222,423,529,771,130,29.4,35.6,105.3,25.46,19.83,43.26,92.97,87.57,86.63,9.97,21254,9.97,91.67,44488,LOW,HIGH,LOW,21.81,HIGH,18773720,0.1646,11.1681
TN_ARIY_2022,Ariyalur,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,1949,0,854960,420581,434379,526186,328774,61.55,38.45,438.67,1.31,1032.8,969.8,73274,195636,4.37,106849,12.5,13725,1.61,72.91,77.81,66.09,623314,231646,92.98,181905,13731,141470,21349,0,10102,84.6,101514,56305,37817,129820,39.6,97.29,63.45,56645,22,3,0,19,44,112,44,6,1492,20.45,126,20,5,4,1,5,156,861,223,347,526,839,156,21.5,25.9,52.2,24.17,19.57,56.07,100.0,88.28,90.77,9.4,18387,9.4,100.0,22896,LOW,HIGH,LOW,23.986,HIGH,20507070,0.2292,12.2064
TN_ARIY_2011,Ariyalur,Tamil Nadu,TN,2011,CensusHH2011,2011,1949,0,768597,377140,391457,473034,295563,61.55,38.45,394.35,1.38,1038.0,966.2,83250,191342,4.02,197331,25.67,16008,2.08,72.35,79.21,70.13,556060,212537,67.77,129670,61672,78424,21786,0,0,73.94,108329,43317,39696,125509,69.15,85.03,55.46,0,28,0,16,5,49,149,49,4,668,16.28,111,15,3,1,1,3,131,726,208,302,473,863,131,22.5,25.8,76.8,24.63,11.32,41.72,96.24,79.18,83.66,11.37,21752,11.37,85.56,10786,LOW,HIGH,LOW,33.083,HIGH,25427494,0.3442,16.7799
TN_ARIY_2023,Ariyalur,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,1949,0,850997,419235,431762,523747,327250,61.55,38.45,436.63,1.29,1029.9,953.3,87785,189736,4.49,105343,12.38,29620,3.48,77.55,81.13,75.35,659936,191061,89.24,169327,20409,103413,27103,0,18446,92.63,136100,39306,14330,142124,54.54,99,69.47,66160,26,3,1,8,38,153,38,5,1814,2.24,139,19,6,1,1,3,166,779,221,446,523,859,166,30.4,34.7,32.8,16.13,12.24,42.72,99.22,91.26,88.92,9.13,17324,9.13,96.76,35659,LOW,HIGH,LOW,23.52,HIGH,20015449,0.2153,12.0203
