alert_id,district_id,alert_date,alert_type,severity,status
ALT002265,D037,2024-07-27,WATERBORNE,HIGH,RESOLVED
ALT002266,D037,2024-07-09,WATERBORNE,HIGH,RESOLVED
ALT002267,D037,2024-07-17,WATERBORNE,HIGH,RESOLVED
ALT002268,D037,2024-07-28,WATERBORNE,HIGH,RESOLVED
ALT002269,D037,2024-08-23,WATERBORNE,HIGH,RESOLVED
ALT002270,D037,2024-08-08,WATERBORNE,HIGH,RESOLVED
ALT002271,D037,2024-08-26,WATERBORNE,HIGH,RESOLVED
ALT002272,D037,2024-08-01,WATERBORNE,HIGH,RESOLVED
ALT002273,D037,2024-08-18,WATERBORNE,HIGH,RESOLVED
ALT002274,D037,2024-08-15,WATERBORNE,HIGH,RESOLVED
ALT002275,D037,2024-09-26,OUTBREAK,HIGH,RESOLVED
ALT002276,D037,2024-09-06,OUTBREAK,HIGH,RESOLVED
ALT002277,D037,2024-09-03,OUTBREAK,HIGH,RESOLVED
ALT002278,D037,2024-09-01,OUTBREAK,HIGH,RESOLVED
ALT002279,D037,2024-09-09,OUTBREAK,HIGH,RESOLVED
ALT002280,D037,2024-10-21,WATERBORNE,MEDIUM,RESOLVED
ALT002281,D037,2024-10-19,WATERBORNE,MEDIUM,RESOLVED
ALT002282,D037,2024-11-11,WATERBORNE,MEDIUM,RESOLVED
ALT002283,D037,2024-12-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT002284,D037,2025-01-27,OUTBREAK,LOW,RESOLVED
ALT002285,D037,2025-03-15,WATERBORNE,LOW,RESOLVED
ALT002286,D038,2023-04-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT002287,D038,2023-05-26,WATERBORNE,MEDIUM,RESOLVED
ALT002288,D038,2023-06-07,WATERBORNE,HIGH,RESOLVED
ALT002289,D038,2023-06-04,WATERBORNE,HIGH,RESOLVED
ALT002290,D038,2023-06-06,WATERBORNE,HIGH,RESOLVED
ALT002291,D038,2023-07-14,WATERBORNE,HIGH,RESOLVED
ALT002292,D038,2023-07-24,WATERBORNE,HIGH,RESOLVED
ALT002293,D038,2023-07-09,WATERBORNE,HIGH,RESOLVED
ALT002294,D038,2023-07-04,WATERBORNE,HIGH,RESOLVED
ALT002295,D038,2023-08-17,WATERBORNE,HIGH,RESOLVED
ALT002296,D038,2023-08-23,WATERBORNE,HIGH,RESOLVED
ALT002297,D038,2023-08-11,WATERBORNE,HIGH,RESOLVED
ALT002298,D038,2023-08-03,WATERBORNE,HIGH,RESOLVED
ALT002299,D038,2023-09-21,WATERBORNE,HIGH,RESOLVED
ALT002300,D038,2023-09-23,WATERBORNE,HIGH,RESOLVED
ALT002301,D038,2023-09-17,WATERBORNE,HIGH,RESOLVED
ALT002302,D038,2023-09-18,WATERBORNE,HIGH,RESOLVED
ALT002303,D038,2023-09-09,WATERBORNE,HIGH,RESOLVED
ALT002304,D038,2023-10-28,WATERBORNE,HIGH,RESOLVED
ALT002305,D038,2023-10-21,WATERBORNE,HIGH,RESOLVED
ALT002306,D038,2023-10-04,WATERBORNE,HIGH,RESOLVED
ALT002307,D038,2023-10-18,WATERBORNE,HIGH,RESOLVED
ALT002308,D038,2023-10-12,WATERBORNE,HIGH,RESOLVED
ALT002309,D038,2023-10-13,WATERBORNE,HIGH,RESOLVED
ALT002310,D038,2023-11-15,WATERBORNE,HIGH,RESOLVED
ALT002311,D038,2023-11-06,WATERBORNE,HIGH,RESOLVED
ALT002312,D038,2023-11-12,WATERBORNE,HIGH,RESOLVED
ALT002313,D038,2023-11-18,WATERBORNE,HIGH,RESOLVED
ALT002314,D038,2023-11-19,WATERBORNE,HIGH,RESOLVED
ALT002315,D038,2023-12-12,WATERBORNE,MEDIUM,RESOLVED
ALT002316,D038,2023-12-20,WATERBORNE,MEDIUM,RESOLVED
ALT002317,D038,2023-12-23,WATERBORNE,MEDIUM,RESOLVED
ALT002318,D038,2024-01-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT002319,D038,2024-02-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT002320,D038,2024-03-05,WATERBORNE,MEDIUM,RESOLVED
ALT002321,D038,2024-03-13,WATERBORNE,MEDIUM,RESOLVED
ALT002322,D038,2024-04-20,WATERBORNE,MEDIUM,RESOLVED
ALT002323,D038,2024-04-15,WATERBORNE,MEDIUM,RESOLVED
ALT002324,D038,2024-05-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT002325,D038,2024-06-21,OUTBREAK,HIGH,RESOLVED
ALT002326,D038,2024-06-27,OUTBREAK,HIGH,RESOLVED
ALT002327,D038,2024-06-04,OUTBREAK,HIGH,RESOLVED
ALT002328,D038,2024-06-01,OUTBREAK,HIGH,RESOLVED
ALT002329,D038,2024-06-28,OUTBREAK,HIGH,RESOLVED
ALT002330,D038,2024-06-12,OUTBREAK,HIGH,RESOLVED
ALT002331,D038,2024-07-21,OUTBREAK,HIGH,RESOLVED
ALT002332,D038,2024-07-06,OUTBREAK,HIGH,RESOLVED
ALT002333,D038,2024-07-12,OUTBREAK,HIGH,RESOLVED
ALT002334,D038,2024-07-11,OUTBREAK,HIGH,RESOLVED
ALT002335,D038,2024-08-20,WATERBORNE,HIGH,RESOLVED
ALT002336,D038,2024-08-13,WATERBORNE,HIGH,RESOLVED
ALT002337,D038,2024-08-05,WATERBORNE,HIGH,RESOLVED
ALT002338,D038,2024-08-16,WATERBORNE,HIGH,RESOLVED
ALT002339,D038,2024-09-06,WATERBORNE,HIGH,RESOLVED
ALT002340,D038,2024-09-09,WATERBORNE,HIGH,RESOLVED
ALT002341,D038,2024-09-28,WATERBORNE,HIGH,RESOLVED
ALT002342,D038,2024-10-18,OUTBREAK,HIGH,RESOLVED
ALT002343,D038,2024-10-15,OUTBREAK,HIGH,RESOLVED
ALT002344,D038,2024-10-10,OUTBREAK,HIGH,RESOLVED
ALT002345,D038,2024-11-04,WATERBORNE,HIGH,RESOLVED
ALT002346,D038,2024-11-23,WATERBORNE,HIGH,RESOLVED
ALT002347,D038,2024-11-09,WATERBORNE,HIGH,RESOLVED
ALT002348,D038,2024-11-26,WATERBORNE,HIGH,RESOLVED
ALT002349,D038,2024-11-21,WATERBORNE,HIGH,RESOLVED
ALT002350,D038,2024-11-21,WATERBORNE,HIGH,RESOLVED
ALT002351,D038,2024-12-05,WATERBORNE,MEDIUM,RESOLVED
ALT002352,D038,2025-01-23,HEALTH_RISK,MEDIUM,ACTIVE
ALT002353,D038,2025-01-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT002354,D038,2025-01-08,HEALTH_RISK,MEDIUM,ACTIVE
ALT002355,D038,2025-02-18,HEALTH_RISK,MEDIUM,ACTIVE
ALT002356,D038,2025-02-15,HEALTH_RISK,MEDIUM,ACTIVE
ALT002357,D038,2025-03-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT002358,D038,2025-03-01,HEALTH_RISK,MEDIUM,ACTIVE
ALT002359,D038,2025-03-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT002360,D039,2023-04-10,WATERBORNE,LOW,RESOLVED
ALT002361,D039,2023-06-21,WATERBORNE,MEDIUM,RESOLVED
ALT002362,D039,2023-06-19,WATERBORNE,MEDIUM,RESOLVED
ALT002363,D039,2023-06-13,WATERBORNE,MEDIUM,RESOLVED
ALT002364,D039,2023-07-24,WATERBORNE,MEDIUM,RESOLVED
ALT002365,D039,2023-07-25,WATERBORNE,MEDIUM,RESOLVED
ALT002366,D039,2023-08-05,WATERBORNE,MEDIUM,RESOLVED
ALT002367,D039,2023-08-11,WATERBORNE,MEDIUM,RESOLVED
ALT002368,D039,2023-09-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT002369,D039,2023-10-27,WATERBORNE,MEDIUM,RESOLVED
ALT002370,D039,2023-10-27,WATERBORNE,MEDIUM,RESOLVED
ALT002371,D039,2023-10-28,WATERBORNE,MEDIUM,RESOLVED
ALT002372,D039,2023-11-13,WATERBORNE,MEDIUM,RESOLVED
ALT002373,D039,2024-02-13,OUTBREAK,LOW,RESOLVED
ALT002374,D039,2024-03-08,HEALTH_RISK,LOW,RESOLVED
ALT002375,D039,2024-04-05,WATERBORNE,LOW,RESOLVED
ALT002376,D039,2024-06-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002377,D039,2024-06-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT002378,D039,2024-06-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT002379,D039,2024-07-25,WATERBORNE,MEDIUM,RESOLVED
ALT002380,D039,2024-07-03,WATERBORNE,MEDIUM,RESOLVED
ALT002381,D039,2024-07-27,WATERBORNE,MEDIUM,RESOLVED
ALT002382,D039,2024-08-10,WATERBORNE,MEDIUM,RESOLVED
ALT002383,D039,2024-09-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT002384,D039,2024-10-26,WATERBORNE,MEDIUM,RESOLVED
ALT002385,D039,2024-11-04,WATERBORNE,MEDIUM,RESOLVED
ALT002386,D039,2024-11-18,WATERBORNE,MEDIUM,RESOLVED
ALT002387,D039,2024-11-27,WATERBORNE,MEDIUM,RESOLVED
ALT002388,D039,2025-03-12,OUTBREAK,LOW,ACTIVE
ALT002389,D040,2023-05-26,WATERBORNE,LOW,RESOLVED
ALT002390,D040,2023-06-15,OUTBREAK,HIGH,RESOLVED
ALT002391,D040,2023-06-16,OUTBREAK,HIGH,RESOLVED
ALT002392,D040,2023-06-05,OUTBREAK,HIGH,RESOLVED
ALT002393,D040,2023-06-19,OUTBREAK,HIGH,RESOLVED
ALT002394,D040,2023-06-09,OUTBREAK,HIGH,RESOLVED
ALT002395,D040,2023-06-16,OUTBREAK,HIGH,RESOLVED
ALT002396,D040,2023-07-05,WATERBORNE,HIGH,RESOLVED
ALT002397,D040,2023-07-16,WATERBORNE,HIGH,RESOLVED
ALT002398,D040,2023-07-08,WATERBORNE,HIGH,RESOLVED
ALT002399,D040,2023-07-06,WATERBORNE,HIGH,RESOLVED
ALT002400,D040,2023-07-18,WATERBORNE,HIGH,RESOLVED
ALT002401,D040,2023-08-02,WATERBORNE,HIGH,RESOLVED
ALT002402,D040,2023-08-17,WATERBORNE,HIGH,RESOLVED
ALT002403,D040,2023-08-08,WATERBORNE,HIGH,RESOLVED
ALT002404,D040,2023-08-10,WATERBORNE,HIGH,RESOLVED
ALT002405,D040,2023-08-19,WATERBORNE,HIGH,RESOLVED
ALT002406,D040,2023-08-20,WATERBORNE,HIGH,RESOLVED
ALT002407,D040,2023-09-11,OUTBREAK,HIGH,RESOLVED
ALT002408,D040,2023-09-25,OUTBREAK,HIGH,RESOLVED
ALT002409,D040,2023-09-08,OUTBREAK,HIGH,RESOLVED
ALT002410,D040,2023-09-17,OUTBREAK,HIGH,RESOLVED
ALT002411,D040,2023-09-26,OUTBREAK,HIGH,RESOLVED
ALT002412,D040,2023-09-17,OUTBREAK,HIGH,RESOLVED
ALT002413,D040,2023-10-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT002414,D040,2023-10-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT002415,D040,2023-10-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT002416,D040,2023-11-02,WATERBORNE,MEDIUM,RESOLVED
ALT002417,D040,2023-11-23,WATERBORNE,MEDIUM,RESOLVED
ALT002418,D040,2023-11-14,WATERBORNE,MEDIUM,RESOLVED
ALT002419,D040,2023-12-19,WATERBORNE,MEDIUM,RESOLVED
ALT002420,D040,2023-12-12,WATERBORNE,MEDIUM,RESOLVED
ALT002421,D040,2024-01-26,OUTBREAK,LOW,RESOLVED
ALT002422,D040,2024-02-11,HEALTH_RISK,LOW,RESOLVED
ALT002423,D040,2024-04-05,OUTBREAK,LOW,RESOLVED
ALT002424,D040,2024-05-23,OUTBREAK,LOW,RESOLVED
ALT002425,D040,2024-06-06,WATERBORNE,HIGH,RESOLVED
ALT002426,D040,2024-06-24,WATERBORNE,HIGH,RESOLVED
ALT002427,D040,2024-06-15,WATERBORNE,HIGH,RESOLVED
ALT002428,D040,2024-06-25,WATERBORNE,HIGH,RESOLVED
ALT002429,D040,2024-06-10,WATERBORNE,HIGH,RESOLVED
ALT002430,D040,2024-06-20,WATERBORNE,HIGH,RESOLVED
ALT002431,D040,2024-07-12,OUTBREAK,HIGH,RESOLVED
ALT002432,D040,2024-07-12,OUTBREAK,HIGH,RESOLVED
ALT002433,D040,2024-07-21,OUTBREAK,HIGH,RESOLVED
ALT002434,D040,2024-07-18,OUTBREAK,HIGH,RESOLVED
ALT002435,D040,2024-08-28,WATERBORNE,HIGH,RESOLVED
ALT002436,D040,2024-08-03,WATERBORNE,HIGH,RESOLVED
ALT002437,D040,2024-08-14,WATERBORNE,HIGH,RESOLVED
ALT002438,D040,2024-08-19,WATERBORNE,HIGH,RESOLVED
ALT002439,D040,2024-09-08,OUTBREAK,HIGH,RESOLVED
ALT002440,D040,2024-09-05,OUTBREAK,HIGH,RESOLVED
ALT002441,D040,2024-09-24,OUTBREAK,HIGH,RESOLVED
ALT002442,D040,2024-09-05,OUTBREAK,HIGH,RESOLVED
ALT002443,D040,2024-09-16,OUTBREAK,HIGH,RESOLVED
ALT002444,D040,2024-09-01,OUTBREAK,HIGH,RESOLVED
ALT002445,D040,2024-10-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT002446,D040,2024-10-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT002447,D040,2024-11-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT002448,D040,2024-11-27,HEALTH_RISK,MEDIUM,RESOLVED
ALT002449,D040,2024-11-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT002450,D040,2024-12-12,WATERBORNE,MEDIUM,RESOLVED
ALT002451,D040,2025-03-25,HEALTH_RISK,LOW,ACTIVE
ALT002452,D041,2023-04-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT002453,D041,2023-05-03,HEALTH_RISK,MEDIUM,RESOLVED
ALT002454,D041,2023-05-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT002455,D041,2023-06-04,WATERBORNE,HIGH,RESOLVED
ALT002456,D041,2023-06-11,WATERBORNE,HIGH,RESOLVED
ALT002457,D041,2023-06-28,WATERBORNE,HIGH,RESOLVED
ALT002458,D041,2023-07-04,WATERBORNE,HIGH,RESOLVED
ALT002459,D041,2023-07-01,WATERBORNE,HIGH,RESOLVED
ALT002460,D041,2023-07-09,WATERBORNE,HIGH,RESOLVED
ALT002461,D041,2023-07-17,WATERBORNE,HIGH,RESOLVED
ALT002462,D041,2023-07-17,WATERBORNE,HIGH,RESOLVED
ALT002463,D041,2023-07-03,WATERBORNE,HIGH,RESOLVED
ALT002464,D041,2023-08-28,WATERBORNE,HIGH,RESOLVED
ALT002465,D041,2023-08-15,WATERBORNE,HIGH,RESOLVED
ALT002466,D041,2023-08-15,WATERBORNE,HIGH,RESOLVED
ALT002467,D041,2023-08-15,WATERBORNE,HIGH,RESOLVED
ALT002468,D041,2023-09-08,OUTBREAK,HIGH,RESOLVED
ALT002469,D041,2023-09-16,OUTBREAK,HIGH,RESOLVED
ALT002470,D041,2023-09-27,OUTBREAK,HIGH,RESOLVED
ALT002471,D041,2023-09-16,OUTBREAK,HIGH,RESOLVED
ALT002472,D041,2023-09-27,OUTBREAK,HIGH,RESOLVED
ALT002473,D041,2023-10-19,WATERBORNE,HIGH,RESOLVED
ALT002474,D041,2023-10-09,WATERBORNE,HIGH,RESOLVED
ALT002475,D041,2023-10-15,WATERBORNE,HIGH,RESOLVED
ALT002476,D041,2023-10-22,WATERBORNE,HIGH,RESOLVED
ALT002477,D041,2023-11-10,WATERBORNE,HIGH,RESOLVED
ALT002478,D041,2023-11-21,WATERBORNE,HIGH,RESOLVED
ALT002479,D041,2023-11-01,WATERBORNE,HIGH,RESOLVED
ALT002480,D041,2023-11-28,WATERBORNE,HIGH,RESOLVED
ALT002481,D041,2023-12-15,WATERBORNE,MEDIUM,RESOLVED
ALT002482,D041,2023-12-15,WATERBORNE,MEDIUM,RESOLVED
ALT002483,D041,2023-12-23,WATERBORNE,MEDIUM,RESOLVED
ALT002484,D041,2024-01-09,WATERBORNE,MEDIUM,RESOLVED
ALT002485,D041,2024-01-06,WATERBORNE,MEDIUM,RESOLVED
ALT002486,D041,2024-01-14,WATERBORNE,MEDIUM,RESOLVED
ALT002487,D041,2024-02-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT002488,D041,2024-02-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT002489,D041,2024-02-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT002490,D041,2024-03-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002491,D041,2024-03-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT002492,D041,2024-03-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT002493,D041,2024-04-24,WATERBORNE,MEDIUM,RESOLVED
ALT002494,D041,2024-04-01,WATERBORNE,MEDIUM,RESOLVED
ALT002495,D041,2024-05-08,WATERBORNE,MEDIUM,RESOLVED
ALT002496,D041,2024-05-13,WATERBORNE,MEDIUM,RESOLVED
ALT002497,D041,2024-05-08,WATERBORNE,MEDIUM,RESOLVED
ALT002498,D041,2024-06-01,WATERBORNE,HIGH,RESOLVED
ALT002499,D041,2024-06-04,WATERBORNE,HIGH,RESOLVED
ALT002500,D041,2024-06-04,WATERBORNE,HIGH,RESOLVED
ALT002501,D041,2024-06-02,WATERBORNE,HIGH,RESOLVED
ALT002502,D041,2024-06-23,WATERBORNE,HIGH,RESOLVED
ALT002503,D041,2024-06-24,WATERBORNE,HIGH,RESOLVED
ALT002504,D041,2024-07-10,OUTBREAK,HIGH,RESOLVED
ALT002505,D041,2024-07-22,OUTBREAK,HIGH,RESOLVED
ALT002506,D041,2024-07-02,OUTBREAK,HIGH,RESOLVED
ALT002507,D041,2024-07-17,OUTBREAK,HIGH,RESOLVED
ALT002508,D041,2024-07-23,OUTBREAK,HIGH,RESOLVED
ALT002509,D041,2024-08-02,WATERBORNE,HIGH,RESOLVED
ALT002510,D041,2024-08-12,WATERBORNE,HIGH,RESOLVED
ALT002511,D041,2024-08-19,WATERBORNE,HIGH,RESOLVED
ALT002512,D041,2024-08-14,WATERBORNE,HIGH,RESOLVED
ALT002513,D041,2024-08-17,WATERBORNE,HIGH,RESOLVED
ALT002514,D041,2024-08-07,WATERBORNE,HIGH,RESOLVED
ALT002515,D041,2024-09-08,WATERBORNE,HIGH,RESOLVED
ALT002516,D041,2024-09-09,WATERBORNE,HIGH,RESOLVED
ALT002517,D041,2024-09-06,WATERBORNE,HIGH,RESOLVED
ALT002518,D041,2024-09-18,WATERBORNE,HIGH,RESOLVED
ALT002519,D041,2024-10-14,OUTBREAK,HIGH,RESOLVED
ALT002520,D041,2024-10-06,OUTBREAK,HIGH,RESOLVED
ALT002521,D041,2024-10-08,OUTBREAK,HIGH,RESOLVED
ALT002522,D041,2024-10-16,OUTBREAK,HIGH,RESOLVED
ALT002523,D041,2024-10-19,OUTBREAK,HIGH,RESOLVED
ALT002524,D041,2024-11-07,OUTBREAK,HIGH,RESOLVED
ALT002525,D041,2024-11-19,OUTBREAK,HIGH,RESOLVED
ALT002526,D041,2024-11-01,OUTBREAK,HIGH,RESOLVED
ALT002527,D041,2024-12-03,HEALTH_RISK,MEDIUM,RESOLVED
ALT002528,D041,2024-12-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT002529,D041,2025-01-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT002530,D041,2025-01-02,HEALTH_RISK,MEDIUM,ACTIVE
ALT002531,D041,2025-02-19,WATERBORNE,MEDIUM,ACTIVE
ALT002532,D041,2025-03-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT002533,D041,2025-03-19,HEALTH_RISK,MEDIUM,RESOLVED
ALT002534,D041,2025-03-09,HEALTH_RISK,MEDIUM,ACTIVE
ALT002535,D042,2023-05-13,WATERBORNE,LOW,RESOLVED
ALT002536,D042,2023-06-08,WATERBORNE,MEDIUM,RESOLVED
ALT002537,D042,2023-07-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT002538,D042,2023-08-24,WATERBORNE,MEDIUM,RESOLVED
ALT002539,D042,2023-09-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT002540,D042,2023-09-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT002541,D042,2023-10-28,WATERBORNE,MEDIUM,RESOLVED
ALT002542,D042,2023-10-15,WATERBORNE,MEDIUM,RESOLVED
ALT002543,D042,2023-10-15,WATERBORNE,MEDIUM,RESOLVED
ALT002544,D042,2023-11-18,WATERBORNE,MEDIUM,RESOLVED
ALT002545,D042,2023-12-27,HEALTH_RISK,LOW,RESOLVED
ALT002546,D042,2024-01-15,WATERBORNE,LOW,RESOLVED
ALT002547,D042,2024-02-12,OUTBREAK,LOW,RESOLVED
ALT002548,D042,2024-03-01,WATERBORNE,LOW,RESOLVED
ALT002549,D042,2024-04-24,HEALTH_RISK,LOW,RESOLVED
ALT002550,D042,2024-06-18,WATERBORNE,MEDIUM,RESOLVED
ALT002551,D042,2024-06-27,WATERBORNE,MEDIUM,RESOLVED
ALT002552,D042,2024-06-12,WATERBORNE,MEDIUM,RESOLVED
ALT002553,D042,2024-07-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002554,D042,2024-08-13,WATERBORNE,MEDIUM,RESOLVED
ALT002555,D042,2024-08-22,WATERBORNE,MEDIUM,RESOLVED
ALT002556,D042,2024-09-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT002557,D042,2024-10-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT002558,D042,2024-11-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT002559,D042,2024-11-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT002560,D042,2024-11-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT002561,D042,2024-12-15,HEALTH_RISK,LOW,RESOLVED
ALT002562,D042,2025-03-05,WATERBORNE,LOW,RESOLVED
ALT002563,D043,2023-05-14,WATERBORNE,MEDIUM,RESOLVED
ALT002564,D043,2023-06-21,OUTBREAK,HIGH,RESOLVED
ALT002565,D043,2023-06-26,OUTBREAK,HIGH,RESOLVED
ALT002566,D043,2023-06-24,OUTBREAK,HIGH,RESOLVED
ALT002567,D043,2023-06-06,OUTBREAK,HIGH,RESOLVED
ALT002568,D043,2023-06-18,OUTBREAK,HIGH,RESOLVED
ALT002569,D043,2023-07-01,OUTBREAK,HIGH,RESOLVED
ALT002570,D043,2023-07-11,OUTBREAK,HIGH,RESOLVED
ALT002571,D043,2023-07-26,OUTBREAK,HIGH,RESOLVED
ALT002572,D043,2023-07-25,OUTBREAK,HIGH,RESOLVED
ALT002573,D043,2023-08-27,OUTBREAK,HIGH,RESOLVED
ALT002574,D043,2023-08-09,OUTBREAK,HIGH,RESOLVED
ALT002575,D043,2023-08-15,OUTBREAK,HIGH,RESOLVED
ALT002576,D043,2023-09-01,WATERBORNE,HIGH,RESOLVED
ALT002577,D043,2023-09-08,WATERBORNE,HIGH,RESOLVED
ALT002578,D043,2023-09-23,WATERBORNE,HIGH,RESOLVED
ALT002579,D043,2023-10-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT002580,D043,2023-10-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT002581,D043,2023-11-10,HEALTH_RISK,MEDIUM,RESOLVED
ALT002582,D043,2023-12-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT002583,D043,2023-12-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT002584,D043,2024-01-01,WATERBORNE,MEDIUM,RESOLVED
ALT002585,D043,2024-01-14,WATERBORNE,MEDIUM,RESOLVED
ALT002586,D043,2024-01-23,WATERBORNE,MEDIUM,RESOLVED
ALT002587,D043,2024-02-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT002588,D043,2024-03-27,WATERBORNE,MEDIUM,RESOLVED
ALT002589,D043,2024-03-21,WATERBORNE,MEDIUM,RESOLVED
ALT002590,D043,2024-04-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT002591,D043,2024-05-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT002592,D043,2024-05-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT002593,D043,2024-06-18,WATERBORNE,HIGH,RESOLVED
ALT002594,D043,2024-06-07,WATERBORNE,HIGH,RESOLVED
ALT002595,D043,2024-06-09,WATERBORNE,HIGH,RESOLVED
ALT002596,D043,2024-06-20,WATERBORNE,HIGH,RESOLVED
ALT002597,D043,2024-06-06,WATERBORNE,HIGH,RESOLVED
ALT002598,D043,2024-07-24,WATERBORNE,HIGH,RESOLVED
ALT002599,D043,2024-07-23,WATERBORNE,HIGH,RESOLVED
ALT002600,D043,2024-07-02,WATERBORNE,HIGH,RESOLVED
ALT002601,D043,2024-07-10,WATERBORNE,HIGH,RESOLVED
ALT002602,D043,2024-07-11,WATERBORNE,HIGH,RESOLVED
ALT002603,D043,2024-08-13,WATERBORNE,HIGH,RESOLVED
ALT002604,D043,2024-08-27,WATERBORNE,HIGH,RESOLVED
ALT002605,D043,2024-08-23,WATERBORNE,HIGH,RESOLVED
ALT002606,D043,2024-09-03,WATERBORNE,HIGH,RESOLVED
ALT002607,D043,2024-09-09,WATERBORNE,HIGH,RESOLVED
ALT002608,D043,2024-09-11,WATERBORNE,HIGH,RESOLVED
ALT002609,D043,2024-09-19,WATERBORNE,HIGH,RESOLVED
ALT002610,D043,2024-10-23,WATERBORNE,MEDIUM,RESOLVED
ALT002611,D043,2024-11-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT002612,D043,2024-11-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT002613,D043,2024-12-28,WATERBORNE,MEDIUM,RESOLVED
ALT002614,D043,2024-12-24,WATERBORNE,MEDIUM,RESOLVED
ALT002615,D043,2025-01-12,HEALTH_RISK,MEDIUM,ACTIVE
ALT002616,D043,2025-01-27,HEALTH_RISK,MEDIUM,RESOLVED
ALT002617,D043,2025-02-27,WATERBORNE,MEDIUM,RESOLVED
ALT002618,D044,2023-05-17,OUTBREAK,LOW,RESOLVED
ALT002619,D044,2023-06-15,WATERBORNE,HIGH,RESOLVED
ALT002620,D044,2023-06-13,WATERBORNE,HIGH,RESOLVED
ALT002621,D044,2023-06-12,WATERBORNE,HIGH,RESOLVED
ALT002622,D044,2023-06-24,WATERBORNE,HIGH,RESOLVED
ALT002623,D044,2023-07-25,WATERBORNE,HIGH,RESOLVED
ALT002624,D044,2023-07-01,WATERBORNE,HIGH,RESOLVED
ALT002625,D044,2023-07-26,WATERBORNE,HIGH,RESOLVED
ALT002626,D044,2023-07-10,WATERBORNE,HIGH,RESOLVED
ALT002627,D044,2023-07-01,WATERBORNE,HIGH,RESOLVED
ALT002628,D044,2023-07-24,WATERBORNE,HIGH,RESOLVED
ALT002629,D044,2023-08-01,OUTBREAK,HIGH,RESOLVED
ALT002630,D044,2023-08-24,OUTBREAK,HIGH,RESOLVED
ALT002631,D044,2023-08-27,OUTBREAK,HIGH,RESOLVED
ALT002632,D044,2023-09-23,OUTBREAK,HIGH,RESOLVED
ALT002633,D044,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT002634,D044,2023-09-23,OUTBREAK,HIGH,RESOLVED
ALT002635,D044,2023-09-18,OUTBREAK,HIGH,RESOLVED
ALT002636,D044,2023-09-19,OUTBREAK,HIGH,RESOLVED
ALT002637,D044,2023-10-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT002638,D044,2023-10-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT002639,D044,2023-11-17,WATERBORNE,MEDIUM,RESOLVED
ALT002640,D044,2023-12-24,WATERBORNE,MEDIUM,RESOLVED
ALT002641,D044,2023-12-09,WATERBORNE,MEDIUM,RESOLVED
