alert_id,district_id,alert_date,alert_type,severity,previous_risk_score,previous_risk_level,cases_estimated,response_delay_hours,anomaly_score,alert_status
2133,111,2023-01-21,heat_wave,low,0.275,low,140,20.7,0.149,resolved
2134,111,2023-10-07,vector_borne_disease,low,0.38,low,232,20.1,0.325,resolved
2135,111,2023-10-24,vector_borne_disease,medium,0.479,medium,123,10.6,0.465,resolved
2136,111,2023-11-12,heat_wave,medium,0.478,medium,295,4.2,0.462,resolved
2137,111,2023-11-21,heat_wave,medium,0.446,medium,155,11.3,0.409,resolved
2138,111,2023-12-24,heat_wave,low,0.387,low,157,11.4,0.315,resolved
2139,111,2024-09-08,flood,low,0.37,low,190,19.7,0.268,monitored
2140,111,2024-10-09,vector_borne_disease,medium,0.497,medium,310,17.9,0.531,active
2141,111,2024-11-19,heat_wave,medium,0.413,medium,196,7.7,0.354,active
2142,111,2024-12-14,heat_wave,low,0.347,low,174,24.2,0.245,monitored
2143,112,2020-01-18,heat_wave,low,0.342,low,182,14.8,0.214,resolved
2144,112,2020-08-31,flood,low,0.311,low,110,30.5,0.161,monitored
2145,112,2020-09-25,flood,medium,0.426,medium,210,4.5,0.34,resolved
2146,112,2020-10-19,vector_borne_disease,medium,0.458,medium,173,23.9,0.396,resolved
2147,112,2020-11-05,heat_wave,medium,0.47,medium,241,10.4,0.414,monitored
2148,112,2021-07-20,flood,low,0.247,low,94,10.3,0.044,monitored
2149,112,2021-09-08,flood,medium,0.423,medium,164,12.1,0.312,monitored
2150,112,2021-10-28,vector_borne_disease,medium,0.473,medium,117,17.2,0.435,monitored
2151,112,2021-11-01,heat_wave,medium,0.482,medium,129,14.2,0.441,resolved
2152,112,2021-12-03,heat_wave,medium,0.505,medium,144,25.8,0.446,resolved
2153,112,2021-12-17,heat_wave,medium,0.412,medium,228,14.5,0.327,resolved
2154,112,2022-01-03,heat_wave,low,0.396,low,128,17.1,0.294,monitored
2155,112,2022-01-08,heat_wave,low,0.347,low,74,20.5,0.216,resolved
2156,112,2022-04-15,heat_wave,low,0.188,low,91,21.4,0.0,resolved
2157,112,2022-09-12,flood,medium,0.417,medium,90,11.7,0.345,monitored
2158,112,2022-09-28,flood,medium,0.452,medium,234,15.6,0.385,resolved
2159,112,2022-10-22,vector_borne_disease,medium,0.458,medium,157,11.5,0.395,resolved
2160,112,2022-11-13,heat_wave,medium,0.497,medium,207,17.1,0.45,resolved
2161,112,2023-01-30,heat_wave,low,0.348,low,139,15.4,0.23,resolved
2162,112,2023-04-09,heat_wave,low,0.212,low,72,16.5,0.0,resolved
2163,112,2023-09-10,flood,low,0.338,low,120,21.4,0.203,resolved
2164,112,2023-09-23,flood,medium,0.431,medium,108,5.3,0.345,monitored
2165,112,2023-10-24,vector_borne_disease,medium,0.427,medium,150,30.6,0.361,resolved
2166,112,2023-11-03,heat_wave,medium,0.443,medium,142,20.0,0.383,resolved
2167,112,2023-12-05,heat_wave,medium,0.435,medium,130,22.9,0.357,resolved
2168,112,2024-03-21,heat_wave,low,0.206,low,78,44.1,0.0,monitored
2169,112,2024-05-17,heat_wave,low,0.184,low,103,28.9,0.0,monitored
2170,112,2024-08-02,flood,low,0.262,low,79,35.4,0.109,monitored
2171,112,2024-08-28,flood,low,0.331,low,161,17.0,0.198,resolved
2172,113,2020-04-07,heat_wave,low,0.122,low,5,10.3,0.0,monitored
2173,113,2020-10-24,vector_borne_disease,low,0.356,low,13,20.3,0.321,monitored
2174,113,2020-11-29,heat_wave,low,0.362,low,7,24.3,0.326,resolved
2175,113,2021-01-19,heat_wave,low,0.263,low,7,37.1,0.186,monitored
2176,113,2021-02-07,heat_wave,low,0.231,low,11,28.9,0.123,monitored
2177,113,2021-05-06,heat_wave,low,0.13,low,5,19.9,0.0,resolved
2178,113,2021-06-06,flood,low,0.131,low,6,15.4,0.0,resolved
2179,113,2021-11-11,heat_wave,low,0.351,low,14,35.8,0.319,resolved
2180,113,2022-01-05,heat_wave,low,0.322,low,9,16.1,0.266,resolved
2181,113,2022-01-22,heat_wave,low,0.262,low,7,24.9,0.172,resolved
2182,113,2022-03-03,heat_wave,low,0.142,low,6,24.9,0.0,resolved
2183,113,2022-05-13,heat_wave,low,0.14,low,5,23.9,0.0,resolved
2184,113,2023-01-27,heat_wave,low,0.19,low,5,21.8,0.053,resolved
2185,113,2023-05-19,heat_wave,low,0.138,low,7,22.0,0.0,resolved
2186,113,2023-09-18,flood,low,0.337,low,7,16.0,0.311,resolved
2187,113,2023-11-13,heat_wave,low,0.349,low,17,11.9,0.318,resolved
2188,113,2024-01-17,heat_wave,low,0.265,low,12,14.6,0.163,resolved
2189,113,2024-09-01,flood,low,0.267,low,10,26.6,0.193,resolved
2190,113,2024-10-07,vector_borne_disease,low,0.345,low,7,22.3,0.316,monitored
2191,113,2024-12-23,heat_wave,low,0.325,low,14,28.3,0.274,active
2192,114,2020-01-26,heat_wave,low,0.198,low,8,21.7,0.069,monitored
2193,114,2020-05-18,heat_wave,low,0.134,low,7,22.7,0.0,resolved
2194,114,2020-06-20,flood,low,0.158,low,5,13.8,0.0,resolved
2195,114,2020-09-23,flood,low,0.364,low,15,14.2,0.323,monitored
2196,114,2020-12-16,heat_wave,medium,0.401,medium,13,14.9,0.383,resolved
2197,114,2021-04-11,heat_wave,low,0.156,low,9,17.6,0.0,resolved
2198,114,2021-10-17,vector_borne_disease,medium,0.406,medium,13,1.0,0.4,resolved
2199,114,2022-08-12,flood,low,0.222,low,6,38.3,0.095,resolved
2200,114,2022-09-23,flood,low,0.33,low,12,14.6,0.285,resolved
2201,114,2022-10-09,vector_borne_disease,low,0.366,low,12,13.8,0.334,resolved
2202,114,2022-11-18,heat_wave,medium,0.433,medium,15,19.9,0.416,resolved
2203,114,2023-09-09,flood,low,0.252,low,6,19.7,0.166,resolved
2204,114,2023-10-11,vector_borne_disease,low,0.362,low,9,16.3,0.335,resolved
2205,114,2023-11-10,heat_wave,low,0.375,low,21,21.4,0.367,resolved
2206,114,2024-01-06,heat_wave,low,0.308,low,17,18.2,0.241,resolved
2207,114,2024-01-10,heat_wave,low,0.292,low,10,16.1,0.212,resolved
2208,114,2024-12-27,heat_wave,low,0.292,low,8,27.6,0.214,active
2209,115,2020-09-05,vector_borne_disease,low,0.228,low,10,30.2,0.15,monitored
2210,115,2020-10-18,vector_borne_disease,low,0.273,low,32,9.9,0.235,resolved
2211,115,2021-04-14,heat_wave,low,0.14,low,6,21.8,0.0,resolved
2212,115,2021-12-17,heat_wave,low,0.335,low,23,28.5,0.318,resolved
2213,115,2021-12-21,heat_wave,low,0.291,low,19,19.6,0.278,monitored
2214,115,2022-08-30,vector_borne_disease,low,0.201,low,16,31.1,0.105,resolved
2215,115,2022-10-29,vector_borne_disease,low,0.273,low,21,22.5,0.212,resolved
2216,115,2022-11-02,heat_wave,low,0.242,low,21,17.6,0.169,resolved
2217,115,2023-01-27,heat_wave,low,0.225,low,23,26.7,0.125,resolved
2218,115,2023-04-21,heat_wave,low,0.137,low,8,14.0,0.0,resolved
2219,115,2023-07-21,vector_borne_disease,low,0.145,low,11,19.1,0.0,resolved
2220,115,2023-09-26,vector_borne_disease,low,0.197,low,10,25.3,0.116,resolved
2221,115,2023-09-28,vector_borne_disease,low,0.23,low,20,12.0,0.153,resolved
2222,115,2024-03-02,heat_wave,low,0.136,low,9,12.2,0.0,resolved
2223,115,2024-07-04,vector_borne_disease,low,0.142,low,8,13.3,0.0,resolved
2224,115,2024-11-07,heat_wave,low,0.231,low,27,12.6,0.157,monitored
2225,116,2020-09-18,vector_borne_disease,low,0.321,low,54,20.4,0.285,resolved
2226,116,2021-01-19,heat_wave,low,0.32,low,49,24.2,0.292,resolved
2227,116,2021-08-10,vector_borne_disease,low,0.149,low,44,34.0,0.0,resolved
2228,116,2022-04-02,heat_wave,low,0.142,low,45,1.6,0.0,resolved
2229,116,2022-04-07,heat_wave,low,0.13,low,24,20.8,0.0,monitored
2230,116,2023-02-24,heat_wave,low,0.147,low,19,11.7,0.0,resolved
2231,116,2023-05-27,heat_wave,low,0.15,low,38,7.1,0.0,monitored
2232,116,2023-08-03,vector_borne_disease,low,0.158,low,26,7.7,0.0,resolved
2233,116,2023-09-13,vector_borne_disease,low,0.268,low,68,21.6,0.192,monitored
2234,116,2023-11-25,heat_wave,low,0.324,low,66,26.7,0.281,resolved
2235,116,2024-05-17,heat_wave,low,0.158,low,29,26.7,0.0,resolved
2236,116,2024-08-14,vector_borne_disease,low,0.151,low,41,13.0,0.0,resolved
2237,116,2024-08-29,vector_borne_disease,low,0.312,low,62,36.0,0.304,resolved
2238,116,2024-10-23,vector_borne_disease,low,0.284,low,69,15.2,0.24,active
2239,117,2020-04-07,heat_wave,low,0.147,low,34,30.3,0.0,monitored
2240,117,2020-06-13,heat_wave,low,0.165,low,18,19.2,0.0,resolved
2241,117,2021-02-06,heat_wave,low,0.167,low,32,14.2,0.0,resolved
2242,117,2021-05-05,heat_wave,low,0.144,low,20,19.9,0.0,resolved
2243,117,2021-05-19,heat_wave,low,0.149,low,33,16.2,0.0,monitored
2244,117,2021-11-08,heat_wave,low,0.325,low,69,29.9,0.282,monitored
2245,117,2021-12-22,heat_wave,low,0.209,low,28,5.5,0.087,resolved
2246,117,2021-12-30,heat_wave,low,0.274,low,43,21.4,0.155,resolved
2247,117,2022-05-12,heat_wave,low,0.142,low,18,18.3,0.0,resolved
2248,117,2022-10-02,vector_borne_disease,low,0.303,low,66,15.2,0.23,monitored
2249,117,2022-12-17,heat_wave,low,0.292,low,52,13.9,0.229,resolved
2250,117,2022-12-20,heat_wave,low,0.231,low,43,24.9,0.132,monitored
2251,117,2022-12-22,heat_wave,low,0.261,low,42,18.4,0.157,resolved
2252,117,2023-05-09,heat_wave,low,0.132,low,11,28.9,0.0,monitored
2253,117,2023-10-23,vector_borne_disease,low,0.272,low,31,31.7,0.208,resolved
2254,117,2023-11-24,heat_wave,low,0.307,low,50,22.4,0.253,monitored
2255,117,2023-12-24,heat_wave,low,0.237,low,24,5.4,0.144,resolved
2256,117,2024-01-05,heat_wave,low,0.16,low,15,19.0,0.016,resolved
2257,117,2024-01-09,heat_wave,low,0.173,low,40,17.8,0.0,monitored
2258,117,2024-02-20,heat_wave,low,0.17,low,18,15.3,0.0,monitored
2259,117,2024-09-24,vector_borne_disease,low,0.307,low,53,25.9,0.235,resolved
2260,118,2020-01-05,heat_wave,low,0.266,low,7,34.0,0.227,monitored
2261,118,2020-04-23,heat_wave,low,0.133,low,5,14.4,0.0,resolved
2262,118,2020-12-05,heat_wave,low,0.22,low,8,36.2,0.166,resolved
2263,118,2022-01-10,heat_wave,low,0.161,low,7,18.1,0.043,monitored
2264,118,2022-02-18,heat_wave,low,0.148,low,9,23.2,0.0,resolved
2265,118,2022-03-13,heat_wave,low,0.137,low,7,1.0,0.0,resolved
2266,118,2022-05-17,heat_wave,low,0.137,low,5,31.9,0.0,resolved
2267,118,2022-08-07,vector_borne_disease,low,0.134,low,7,18.3,0.0,resolved
2268,118,2022-10-27,vector_borne_disease,low,0.218,low,11,24.4,0.127,resolved
2269,118,2022-11-07,heat_wave,low,0.332,low,13,30.9,0.341,monitored
2270,118,2023-02-05,heat_wave,low,0.245,low,11,8.7,0.188,resolved
2271,118,2023-04-18,heat_wave,low,0.135,low,5,28.5,0.0,resolved
2272,118,2023-08-16,vector_borne_disease,low,0.238,low,9,11.7,0.152,resolved
2273,118,2023-08-30,vector_borne_disease,low,0.268,low,12,13.0,0.252,resolved
2274,118,2023-11-09,heat_wave,low,0.269,low,6,27.0,0.232,resolved
2275,118,2023-11-26,heat_wave,low,0.334,low,15,21.5,0.363,resolved
2276,118,2024-03-11,heat_wave,low,0.121,low,5,25.5,0.0,resolved
2277,118,2024-08-04,vector_borne_disease,low,0.141,low,5,13.2,0.0,resolved
2278,118,2024-08-09,vector_borne_disease,low,0.136,low,5,19.7,0.0,resolved
2279,118,2024-11-08,heat_wave,low,0.344,low,20,20.0,0.379,monitored
2280,118,2024-12-13,heat_wave,low,0.155,low,5,21.3,0.033,monitored
2281,119,2020-03-15,water_contamination,low,0.182,low,105,32.6,0.0,resolved
2282,119,2021-01-04,water_contamination,low,0.395,low,149,2.8,0.334,monitored
2283,119,2021-02-23,water_contamination,low,0.219,low,79,2.1,0.074,resolved
2284,119,2021-04-22,water_contamination,low,0.199,low,80,26.4,0.0,resolved
2285,119,2021-08-12,flood,low,0.247,low,136,9.8,0.101,monitored
2286,119,2021-09-19,flood,low,0.367,low,138,21.8,0.307,resolved
2287,119,2021-10-05,water_contamination,medium,0.469,medium,244,16.9,0.463,monitored
2288,119,2021-10-06,water_contamination,medium,0.426,medium,89,14.8,0.394,resolved
2289,119,2022-01-21,water_contamination,low,0.233,low,90,13.3,0.074,monitored
2290,119,2022-08-12,flood,low,0.206,low,101,18.2,0.033,resolved
2291,119,2022-09-14,flood,medium,0.44,medium,121,5.7,0.426,resolved
2292,119,2022-12-28,water_contamination,low,0.344,low,216,14.5,0.268,resolved
2293,119,2023-03-29,water_contamination,low,0.194,low,52,23.8,0.0,resolved
2294,119,2023-06-05,flood,low,0.192,low,103,25.6,0.0,resolved
2295,119,2023-08-10,flood,low,0.209,low,128,17.5,0.027,resolved
2296,119,2023-08-16,flood,low,0.296,low,178,22.7,0.176,resolved
2297,119,2023-11-28,water_contamination,medium,0.444,medium,263,14.9,0.401,resolved
2298,119,2024-01-16,water_contamination,low,0.313,low,153,10.0,0.203,resolved
2299,119,2024-01-18,water_contamination,low,0.31,low,85,19.6,0.198,monitored
2300,119,2024-01-22,water_contamination,low,0.176,low,81,8.9,0.003,resolved
2301,119,2024-10-18,water_contamination,medium,0.421,medium,199,13.9,0.394,monitored
2302,119,2024-10-29,water_contamination,medium,0.458,medium,200,18.1,0.411,active
2303,119,2024-12-22,water_contamination,low,0.362,low,222,16.1,0.285,active
2304,120,2020-08-14,vector_borne_disease,low,0.147,low,5,11.0,0.0,resolved
2305,120,2020-11-12,heat_wave,low,0.173,low,5,16.3,0.092,resolved
2306,120,2021-09-13,vector_borne_disease,low,0.114,low,5,14.1,0.003,resolved
2307,120,2021-10-03,vector_borne_disease,low,0.321,low,5,21.7,0.315,resolved
2308,120,2021-10-05,vector_borne_disease,low,0.279,low,5,21.0,0.242,monitored
2309,120,2021-11-13,heat_wave,low,0.271,low,5,18.1,0.228,resolved
2310,120,2021-11-28,heat_wave,low,0.312,low,5,18.9,0.292,resolved
2311,120,2022-10-21,vector_borne_disease,low,0.221,low,5,25.3,0.146,monitored
2312,120,2022-12-24,heat_wave,low,0.207,low,5,22.8,0.137,monitored
2313,120,2023-01-30,heat_wave,low,0.135,low,5,6.9,0.0,monitored
2314,120,2023-08-17,vector_borne_disease,low,0.126,low,5,17.5,0.0,monitored
2315,120,2023-11-22,heat_wave,low,0.249,low,5,28.4,0.214,resolved
2316,120,2023-12-08,heat_wave,low,0.253,low,5,19.3,0.21,resolved
2317,120,2024-01-06,heat_wave,low,0.112,low,5,28.0,0.0,resolved
2318,120,2024-03-15,heat_wave,low,0.118,low,5,29.2,0.0,resolved
2319,120,2024-07-10,vector_borne_disease,low,0.135,low,5,11.7,0.0,monitored
2320,120,2024-09-03,vector_borne_disease,low,0.198,low,5,13.9,0.124,resolved
2321,120,2024-11-22,heat_wave,low,0.19,low,5,20.7,0.102,active
2322,121,2020-01-28,heat_wave,low,0.206,low,26,26.1,0.097,resolved
2323,121,2020-05-27,heat_wave,low,0.121,low,30,16.6,0.0,resolved
2324,121,2020-10-15,vector_borne_disease,low,0.222,low,32,24.0,0.104,resolved
2325,121,2020-11-18,heat_wave,low,0.205,low,39,33.3,0.111,resolved
2326,121,2020-12-13,heat_wave,low,0.232,low,40,17.4,0.14,resolved
2327,121,2021-01-08,heat_wave,low,0.167,low,40,12.3,0.026,resolved
2328,121,2021-02-01,heat_wave,low,0.132,low,16,28.0,0.0,resolved
2329,121,2021-12-21,heat_wave,low,0.241,low,38,29.8,0.151,monitored
2330,121,2022-03-23,heat_wave,low,0.126,low,25,14.0,0.0,resolved
2331,121,2022-09-21,vector_borne_disease,low,0.237,low,40,9.3,0.165,resolved
2332,121,2022-11-26,heat_wave,low,0.341,low,55,17.9,0.312,resolved
2333,121,2023-01-30,heat_wave,low,0.15,low,36,14.1,0.0,resolved
2334,121,2023-10-18,vector_borne_disease,low,0.274,low,61,15.0,0.225,resolved
2335,121,2024-01-21,heat_wave,low,0.173,low,43,19.9,0.055,resolved
2336,121,2024-06-05,heat_wave,low,0.141,low,18,24.4,0.0,resolved
2337,121,2024-07-05,vector_borne_disease,low,0.139,low,32,16.7,0.0,resolved
2338,121,2024-09-26,vector_borne_disease,low,0.222,low,24,22.2,0.12,resolved
2339,121,2024-11-24,heat_wave,low,0.276,low,28,12.4,0.241,monitored
2340,122,2020-05-28,heat_wave,low,0.114,low,5,19.7,0.0,monitored
2341,122,2020-10-17,vector_borne_disease,low,0.301,low,6,15.9,0.268,resolved
2342,122,2021-03-09,heat_wave,low,0.134,low,5,3.7,0.0,resolved
2343,122,2021-03-20,heat_wave,low,0.114,low,5,2.7,0.0,resolved
2344,122,2021-10-12,vector_borne_disease,low,0.228,low,5,9.0,0.16,resolved
2345,122,2021-10-27,vector_borne_disease,low,0.297,low,5,16.6,0.288,resolved
2346,122,2021-12-30,heat_wave,low,0.215,low,5,28.7,0.122,resolved
2347,122,2022-02-14,heat_wave,low,0.141,low,5,21.6,0.0,resolved
2348,122,2022-07-31,vector_borne_disease,low,0.132,low,5,15.5,0.0,monitored
2349,122,2022-08-26,vector_borne_disease,low,0.13,low,5,22.4,0.0,resolved
2350,122,2022-12-04,heat_wave,low,0.298,low,5,25.3,0.274,resolved
2351,122,2023-08-05,vector_borne_disease,low,0.122,low,5,35.2,0.0,resolved
2352,122,2023-11-26,heat_wave,low,0.297,low,5,6.8,0.274,monitored
2353,122,2024-03-06,heat_wave,low,0.117,low,5,18.6,0.0,monitored
2354,122,2024-06-25,heat_wave,low,0.135,low,5,33.0,0.0,resolved
2355,122,2024-10-01,vector_borne_disease,low,0.251,low,5,24.7,0.228,monitored
2356,123,2020-11-03,heat_wave,medium,0.426,medium,8,29.4,0.483,resolved
2357,123,2021-02-10,heat_wave,low,0.204,low,5,24.6,0.074,resolved
2358,123,2021-05-09,heat_wave,low,0.14,low,5,26.9,0.0,resolved
2359,123,2021-08-14,flood,low,0.146,low,5,18.9,0.0,monitored
2360,123,2022-01-06,heat_wave,low,0.301,low,7,34.4,0.265,monitored
2361,123,2022-10-30,vector_borne_disease,low,0.34,low,10,17.4,0.344,monitored
2362,123,2022-11-15,heat_wave,low,0.311,low,11,17.9,0.295,resolved
2363,123,2023-01-12,heat_wave,low,0.248,low,5,22.2,0.153,monitored
2364,123,2023-07-18,flood,low,0.149,low,5,11.0,0.0,monitored
2365,123,2023-08-22,flood,low,0.254,low,5,9.7,0.199,resolved
2366,123,2023-08-31,flood,low,0.244,low,8,17.7,0.166,resolved
2367,123,2023-10-23,vector_borne_disease,low,0.392,low,7,24.7,0.394,resolved
2368,123,2023-12-01,heat_wave,low,0.358,low,10,22.4,0.375,monitored
2369,123,2024-02-24,heat_wave,low,0.138,low,5,18.7,0.0,resolved
2370,123,2024-11-26,heat_wave,low,0.381,low,8,21.8,0.396,monitored
2371,123,2024-12-01,heat_wave,low,0.385,low,8,8.3,0.402,active
2372,124,2020-06-07,flood,low,0.156,low,17,5.7,0.0,resolved
2373,124,2020-06-16,flood,low,0.14,low,15,16.1,0.0,resolved
2374,124,2020-07-29,flood,low,0.203,low,14,10.6,0.081,resolved
2375,124,2020-09-28,flood,low,0.271,low,31,13.1,0.211,monitored
2376,124,2020-11-06,water_contamination,medium,0.424,medium,34,1.2,0.472,monitored
2377,124,2021-01-28,water_contamination,low,0.195,low,10,21.4,0.096,resolved
2378,124,2021-03-18,water_contamination,low,0.157,low,17,21.0,0.012,resolved
2379,124,2021-04-28,water_contamination,low,0.14,low,15,22.2,0.0,monitored
2380,124,2021-05-09,water_contamination,low,0.151,low,11,11.9,0.0,resolved
2381,124,2021-07-16,flood,low,0.148,low,16,7.6,0.0,resolved
2382,124,2021-10-04,water_contamination,low,0.338,low,51,19.8,0.306,resolved
2383,124,2021-10-14,water_contamination,low,0.393,low,51,8.2,0.402,resolved
2384,124,2021-10-15,water_contamination,low,0.256,low,36,21.5,0.176,resolved
2385,124,2021-10-23,water_contamination,low,0.348,low,36,15.7,0.303,resolved
2386,124,2021-12-17,water_contamination,low,0.324,low,26,12.4,0.288,monitored
2387,124,2021-12-25,water_contamination,low,0.364,low,44,1.7,0.349,monitored
2388,124,2023-04-10,water_contamination,low,0.144,low,18,19.6,0.0,resolved
2389,124,2023-05-31,water_contamination,low,0.143,low,13,23.8,0.0,monitored
2390,124,2023-07-22,flood,low,0.152,low,23,21.3,0.0,monitored
2391,124,2024-03-02,water_contamination,low,0.149,low,11,29.4,0.0,resolved
2392,124,2024-07-12,flood,low,0.142,low,21,27.9,0.0,resolved
2393,124,2024-07-19,flood,low,0.194,low,18,16.1,0.068,resolved
2394,125,2020-02-12,heat_wave,low,0.257,low,76,36.5,0.137,monitored
2395,125,2020-12-02,heat_wave,medium,0.424,medium,46,21.1,0.395,resolved
2396,125,2021-03-09,heat_wave,low,0.213,low,54,26.7,0.066,resolved
2397,125,2021-07-07,flood,low,0.164,low,40,26.9,0.0,resolved
2398,125,2022-02-27,heat_wave,low,0.176,low,46,10.2,0.0,resolved
2399,125,2022-04-05,heat_wave,low,0.159,low,28,22.0,0.0,monitored
2400,125,2022-04-11,heat_wave,low,0.137,low,36,28.5,0.0,resolved
2401,125,2022-05-30,heat_wave,low,0.149,low,24,29.8,0.0,monitored
2402,125,2022-10-13,vector_borne_disease,low,0.362,low,51,15.1,0.338,resolved
2403,125,2022-10-26,vector_borne_disease,low,0.376,low,78,13.6,0.359,resolved
2404,125,2022-12-03,heat_wave,low,0.363,low,90,9.9,0.338,resolved
2405,125,2022-12-23,heat_wave,low,0.393,low,66,23.7,0.372,resolved
2406,125,2023-04-05,heat_wave,low,0.161,low,30,8.2,0.0,resolved
2407,125,2023-08-12,flood,low,0.249,low,37,15.8,0.141,monitored
2408,125,2023-10-24,vector_borne_disease,low,0.347,low,77,24.1,0.318,resolved
2409,125,2023-11-02,heat_wave,medium,0.426,medium,113,26.1,0.408,resolved
2410,125,2023-11-03,heat_wave,low,0.365,low,61,18.8,0.338,monitored
2411,125,2023-11-10,heat_wave,medium,0.409,medium,77,18.5,0.387,monitored
2412,125,2024-02-07,heat_wave,low,0.215,low,50,17.9,0.097,monitored
2413,125,2024-09-17,flood,low,0.354,low,53,21.1,0.297,resolved
2414,125,2024-09-18,flood,low,0.36,low,96,16.3,0.34,resolved
2415,125,2024-09-27,flood,low,0.373,low,84,22.5,0.348,resolved
2416,126,2020-11-03,heat_wave,medium,0.47,medium,54,27.9,0.576,monitored
2417,126,2021-08-30,vector_borne_disease,low,0.293,low,39,24.9,0.276,resolved
2418,126,2021-10-01,vector_borne_disease,low,0.125,low,18,7.0,0.0,resolved
2419,126,2021-12-20,heat_wave,low,0.312,low,29,45.4,0.324,resolved
2420,126,2022-03-04,heat_wave,low,0.121,low,13,5.8,0.0,resolved
2421,126,2022-05-04,heat_wave,low,0.135,low,12,5.0,0.0,monitored
2422,126,2023-11-20,heat_wave,low,0.305,low,27,16.4,0.297,resolved
2423,126,2024-02-08,heat_wave,low,0.137,low,13,24.9,0.0,monitored
2424,126,2024-04-12,heat_wave,low,0.127,low,21,23.2,0.0,monitored
2425,126,2024-10-04,vector_borne_disease,low,0.319,low,39,22.1,0.318,monitored
2426,126,2024-11-06,heat_wave,low,0.373,low,50,30.7,0.424,monitored
2427,126,2024-12-07,heat_wave,low,0.181,low,24,18.7,0.084,active
2428,127,2020-08-02,flood,low,0.222,low,94,12.1,0.108,monitored
2429,127,2020-08-21,flood,low,0.178,low,74,2.4,0.047,monitored
2430,127,2020-09-13,flood,low,0.278,low,104,25.2,0.188,resolved
2431,127,2020-10-01,vector_borne_disease,low,0.32,low,84,9.0,0.276,monitored
2432,127,2021-10-04,vector_borne_disease,low,0.341,low,54,31.0,0.289,monitored
2433,127,2021-10-27,vector_borne_disease,low,0.381,low,146,9.5,0.374,monitored
